assembly,body,engine,transmission,fuel,car_age,city_grouped,registered_grouped,log_mileage,make_freq,model_freq,Actual,Predicted,Error,Abs_Error
Local,Sedan,2000,1,Petrol,23,Rawalpindi,Karachi,11.599112335481124,0.21353642298074113,0.0036699035432431553,2300000.0,2137413.146466216,162586.85353378393,162586.85353378393
Local,Hatchback,660,1,Petrol,6,Karachi,Un-Registered,11.156264806643742,0.2909941216589263,0.05707836705530837,2464999.999999998,2806264.501851098,-341264.5018511,341264.5018511
Local,Sedan,2000,0,Diesel,25,Lahore,Lahore,11.723664396125677,0.3168458315741613,0.16566529180604722,1425000.0000000007,1313933.0800339829,111066.91996601783,111066.91996601783
Local,Hatchback,800,0,Petrol,21,Other,Sindh,11.002116507732017,0.2909941216589263,0.06034230781721932,469999.9999999998,502722.5301114903,-32722.530111490458,32722.530111490458
Local,Hatchback,1000,0,Petrol,20,Rawalpindi,Other,12.680619065658755,0.2909941216589263,0.05779286155045305,700000.0000000006,770110.7285973058,-70110.72859730525,70110.72859730525
Local,Hatchback,660,1,Petrol,6,Other,Punjab,10.308985993422082,0.2909941216589263,0.05707836705530837,2690000.000000001,2679759.2480795505,10240.751920450479,10240.751920450479
Imported,Sedan,1000,1,Petrol,14,Faisalabad,Lahore,11.156264806643742,0.3168458315741613,0.0021272449741807672,2100000.000000001,2362175.44173871,-262175.4417387089,262175.4417387089
Local,Crossover,1498,1,Petrol,5,Karachi,Karachi,10.146472946063877,0.0029229320255918937,0.0029066935143386053,5250000.0,5353800.209408333,-103800.2094083326,103800.2094083326
Local,Hatchback,1000,0,Petrol,5,Islamabad,Islamabad,10.545367754151743,0.2909941216589263,0.05779286155045305,3650000.000000001,3140220.1336031505,509779.86639685044,509779.86639685044
Local,Sedan,1300,0,Petrol,10,Islamabad,Islamabad,11.23850177707664,0.21353642298074113,0.06985807541164626,3185000.0000000014,3223743.671578028,-38743.67157802638,38743.67157802638
Local,Sedan,1300,0,Petrol,32,Karachi,Sindh,11.51293546492023,0.2909941216589263,0.004157058880841805,540000.0000000001,320007.86150418303,219992.13849581708,219992.13849581708
Local,Hatchback,1000,0,Petrol,11,Islamabad,Islamabad,10.518700218288165,0.2909941216589263,0.05779286155045305,1985000.0000000014,1564405.733553278,420594.26644672337,420594.26644672337
Local,Sedan,1300,0,Petrol,9,Sargodha,Lahore,11.23850177707664,0.3168458315741613,0.16566529180604722,3950000.0000000005,3934572.5179712484,15427.4820287521,15427.4820287521
Local,Sedan,1300,0,Petrol,15,Rawalpindi,Sindh,7.118826249062078,0.3168458315741613,0.16566529180604722,2499999.9999999995,2035374.1017548528,464625.89824514673,464625.89824514673
Local,Hatchback,800,0,Petrol,13,Islamabad,Multan,11.51293546492023,0.2909941216589263,0.0030366016043649117,199999.99999999997,293303.3386767865,-93303.33867678654,93303.33867678654
Local,Sedan,1300,0,Petrol,21,Other,Lahore,12.611541086966115,0.21353642298074113,0.06985807541164626,1514999.9999999993,1439825.2542474547,75174.74575254461,75174.74575254461
Local,Sedan,1600,1,Petrol,7,Karachi,Karachi,10.985309671896763,0.3168458315741613,0.16566529180604722,4599999.999999998,4789043.827827223,-189043.8278272245,189043.8278272245
Local,Sedan,1300,1,Petrol,11,Peshawar,Peshawar,11.51293546492023,0.3168458315741613,0.16566529180604722,3840000.0000000014,3383984.2565903314,456015.74340966996,456015.74340966996
Local,Hatchback,800,0,Petrol,15,Gujranwala,Lahore,11.51293546492023,0.2909941216589263,0.06034230781721932,1150000.0000000005,934049.8654174615,215950.13458253897,215950.13458253897
Local,Sedan,1300,0,Petrol,27,Islamabad,Lahore,11.723648196284437,0.2909941216589263,0.006657789613848202,830000.0000000005,808836.3844020888,21163.615597911645,21163.615597911645
Imported,Crossover,1500,1,Petrol,5,Gujranwala,Islamabad,10.62135173563291,0.00630054236627586,0.0055373323373713096,6950000.000000006,7202974.30069122,-252974.3006912144,252974.3006912144
Local,Sedan,1300,0,Petrol,20,Karachi,Sindh,12.206077645517674,0.3168458315741613,0.16566529180604722,1899999.9999999993,1433133.901171494,466866.09882850526,466866.09882850526
Local,Unknown,800,0,Petrol,13,Peshawar,Karachi,11.51293546492023,0.2909941216589263,0.0030366016043649117,349999.9999999997,267773.1807496408,82226.81925035891,82226.81925035891
Local,Sedan,1300,0,Petrol,14,Multan,Lahore,11.995357787034976,0.21353642298074113,0.06985807541164626,2449999.9999999995,2441256.50817693,8743.491823069751,8743.491823069751
Imported,SUV,2700,1,Petrol,21,Other,Sindh,11.652696102959753,0.3168458315741613,0.01230879152999253,8499999.999999998,8592477.147222495,-92477.14722249657,92477.14722249657
Local,Hatchback,800,0,Petrol,27,Faisalabad,Faisalabad,11.156264806643742,0.2909941216589263,0.06034230781721932,399999.9999999999,438547.5587305386,-38547.5587305387,38547.5587305387
Imported,Hatchback,660,0,Petrol,18,Peshawar,Islamabad,12.429220196836383,0.01946997499269267,0.00014614660127959468,1450000.0000000002,1155872.0976385241,294127.9023614761,294127.9023614761
Local,Hatchback,800,0,Petrol,20,Lahore,Lahore,11.112462823634855,0.2909941216589263,0.06034230781721932,594999.9999999997,637112.9508898983,-42112.9508898987,42112.9508898987
Local,Hatchback,1000,0,Petrol,18,Lahore,Lahore,9.421087402953841,0.2909941216589263,0.05779286155045305,899999.9999999995,1007667.6468291577,-107667.64682915818,107667.64682915818
Local,Hatchback,800,0,Petrol,29,Islamabad,Punjab,12.206077645517674,0.2909941216589263,0.06034230781721932,399999.9999999999,435222.71158432524,-35222.711584325356,35222.711584325356
Local,Hatchback,1000,1,Petrol,5,Lahore,Punjab,10.203629181337648,0.2909941216589263,0.05779286155045305,3625000.000000003,3580869.2717633583,44130.72823664453,44130.72823664453
Local,Hatchback,800,0,Petrol,18,Faisalabad,Faisalabad,11.740507153169048,0.2909941216589263,0.06034230781721932,630000.0000000006,642535.4508578721,-12535.450857871561,12535.450857871561
Local,Sedan,1500,0,Petrol,31,Other,Other,12.206077645517674,0.21353642298074113,0.10736903640674222,600000.0000000003,919640.6703873742,-319640.6703873739,319640.6703873739
Imported,Sedan,1500,1,Petrol,19,Multan,Sindh,11.89478753335453,0.3168458315741613,0.16566529180604722,2474999.999999999,3139983.7745953817,-664983.7745953826,664983.7745953826
Local,Hatchback,1300,1,Petrol,12,Karachi,Sindh,11.250534200138231,0.2909941216589263,0.019713552661491995,2140000.0000000014,2390077.8600138733,-250077.86001387192,250077.86001387192
Local,Sedan,1800,1,Petrol,11,Lahore,Un-Registered,11.492304302765735,0.3168458315741613,0.16566529180604722,8000000.000000002,7903251.660744033,96748.33925596904,96748.33925596904
Imported,Sedan,1800,1,Petrol,34,Islamabad,Karachi,12.206077645517674,0.3168458315741613,0.0007794485401578383,1050000.0000000007,1253925.7727373147,-203925.772737314,203925.772737314
Local,Sedan,1800,1,Petrol,17,Karachi,Karachi,11.849404844423074,0.21353642298074113,0.10736903640674222,2150000.0,2031262.4466822278,118737.55331777222,118737.55331777222
Local,Hatchback,800,0,Petrol,18,Karachi,Karachi,11.51293546492023,0.040807378779513494,0.01021402357831834,765000.0000000003,891594.9763247957,-126594.9763247954,126594.9763247954
Local,Sedan,1300,0,Petrol,22,Faisalabad,Lahore,11.149096419938578,0.2909941216589263,0.006657789613848202,1050000.0000000007,943318.5965284704,106681.4034715303,106681.4034715303
Local,Hatchback,800,0,Petrol,20,Lahore,Other,11.51293546492023,0.2909941216589263,0.06034230781721932,649999.9999999995,576365.7074368981,73634.2925631014,73634.2925631014
Local,Hatchback,796,0,Petrol,10,Rawalpindi,Islamabad,10.491301994830229,0.2909941216589263,0.06034230781721932,1150000.0000000005,1237509.963637469,-87509.96363746864,87509.96363746864
Local,Hatchback,1000,0,Petrol,7,Peshawar,Islamabad,11.350418300109132,0.2909941216589263,0.05779286155045305,2794999.9999999986,2934708.7651769957,-139708.76517699705,139708.76517699705
Local,Sedan,1500,1,Petrol,4,Karachi,Karachi,9.648659816955295,0.21353642298074113,0.10736903640674222,8249999.9999999935,8833717.69134036,-583717.6913403673,583717.6913403673
Local,Sedan,1600,1,Petrol,9,Other,Sindh,11.0186455364637,0.3168458315741613,0.16566529180604722,4399999.999999997,4338452.47654862,61547.52345137764,61547.52345137764
Local,Hatchback,659,1,Petrol,6,Islamabad,Un-Registered,9.798182590890704,0.01946997499269267,0.005180085089798967,3650000.000000001,3483430.1936043515,166569.80639564944,166569.80639564944
Local,SUV,2400,1,Petrol,5,Karachi,Karachi,12.235650865058929,0.022766392777110196,0.0012178883439966223,8800000.000000006,8062936.443903287,737063.5560967186,737063.5560967186
Local,Hatchback,1000,0,Petrol,21,Lahore,Punjab,11.225256725762893,0.2909941216589263,0.05779286155045305,919999.9999999998,796890.6779379081,123109.32206209167,123109.32206209167
Imported,Hatchback,660,1,Petrol,10,Islamabad,Islamabad,11.608244735642321,0.040807378779513494,0.004855314864733201,3249999.9999999986,2660617.5850034896,589382.414996509,589382.414996509
Local,Sedan,1600,1,Petrol,24,Other,Lahore,11.502885230075814,0.21353642298074113,0.10736903640674222,1400000.0000000007,1359502.3366263527,40497.663373647956,40497.663373647956
Local,Unknown,1000,0,Petrol,34,Rawalpindi,Punjab,11.51293546492023,0.2909941216589263,0.009028612256828295,259999.9999999998,378509.01280156826,-118509.01280156846,118509.01280156846
Local,Hatchback,1000,0,Petrol,5,Islamabad,Islamabad,9.90353755128617,0.2909941216589263,0.05779286155045305,3560000.000000002,3267520.150012477,292479.849987525,292479.849987525
Imported,Hatchback,658,0,Petrol,8,Islamabad,Islamabad,11.119897691565697,0.2909941216589263,0.05707836705530837,3550000.0000000014,2381801.141738567,1168198.8582614344,1168198.8582614344
Local,Sedan,1500,0,Petrol,31,Rawalpindi,Punjab,12.128116509451258,0.21353642298074113,0.10736903640674222,729999.9999999998,782536.7155999456,-52536.71559994586,52536.71559994586
Local,Sedan,1800,0,Petrol,16,Multan,Sindh,12.08954444723597,0.21353642298074113,0.10736903640674222,2000000.0000000016,2121623.6747453553,-121623.67474535364,121623.67474535364
Local,Hatchback,800,0,Petrol,12,Other,Punjab,11.51293546492023,0.2909941216589263,0.06034230781721932,899999.9999999995,905523.5263601439,-5523.526360144373,5523.526360144373
Imported,Hatchback,660,1,Petrol,19,Gujranwala,Lahore,12.206077645517674,0.040807378779513494,0.011691728102367575,1600000.0000000012,1514987.5709180268,85012.42908197432,85012.42908197432
Imported,Unknown,1300,0,Petrol,20,Other,Sindh,11.51293546492023,0.2909941216589263,0.0058133870286772105,979999.9999999997,971981.6779274285,8018.3220725711435,8018.3220725711435
Imported,Sedan,1300,1,Petrol,16,Islamabad,Islamabad,12.429220196836383,0.21353642298074113,0.0009093566301841447,2895000.0000000014,2922303.7861315585,-27303.786131557077,27303.786131557077
Imported,Sedan,1800,1,Petrol,13,Islamabad,Islamabad,12.332921132200168,0.3168458315741613,0.009613198661946673,4799999.999999999,4910326.576221084,-110326.57622108515,110326.57622108515
Imported,Sedan,1800,1,Petrol,5,Faisalabad,Islamabad,10.404293143019792,0.21353642298074113,0.10736903640674222,6359999.999999999,6459064.056566263,-99064.05656626355,99064.05656626355
Imported,Sedan,1300,1,Petrol,13,Other,Islamabad,11.385103457032141,0.21353642298074113,0.06985807541164626,3000000.000000001,3061174.5804591756,-61174.5804591747,61174.5804591747
Local,Sedan,1300,0,Petrol,21,Lahore,Punjab,12.206077645517674,0.2909941216589263,0.006657789613848202,1024999.9999999995,982958.9387488249,42041.06125117466,42041.06125117466
Local,Hatchback,660,0,Petrol,4,Other,Sindh,8.941807118363164,0.2909941216589263,0.05707836705530837,2499999.9999999995,2566243.696230907,-66243.69623090746,66243.69623090746
Local,Sedan,1300,0,Petrol,12,Karachi,Karachi,11.451060699493427,0.3168458315741613,0.16566529180604722,2774999.999999999,2711864.750579592,63135.24942040723,63135.24942040723
Imported,Sedan,1500,1,Petrol,12,Islamabad,Islamabad,11.782960235741939,0.3168458315741613,0.16566529180604722,4589999.999999998,4575091.843480144,14908.156519854441,14908.156519854441
Local,Sedan,1300,0,Petrol,16,Lahore,Karachi,11.272050639625704,0.21353642298074113,0.06985807541164626,2098999.999999998,2329834.93232957,-230834.9323295718,230834.9323295718
Local,Sedan,1300,0,Petrol,15,Gujranwala,Lahore,11.51293546492023,0.3168458315741613,0.16566529180604722,2349999.999999999,2492910.7199339443,-142910.71993394522,142910.71993394522
Local,Sedan,1800,1,Petrol,8,Rawalpindi,Islamabad,11.127277689932466,0.21353642298074113,0.10736903640674222,5790000.000000004,5537462.837990263,252537.16200974118,252537.16200974118
Imported,Hatchback,660,0,Petrol,5,Other,Sindh,9.852246888342531,0.2909941216589263,0.05707836705530837,2229999.9999999995,2559992.680986849,-329992.6809868496,329992.6809868496
Local,Sedan,1500,1,Petrol,4,Faisalabad,Punjab,8.824824939175638,0.012341268552499106,0.004904030398493066,4399999.999999997,4403233.851178517,-3233.851178519428,3233.851178519428
Local,Sedan,1800,1,Petrol,14,Other,Islamabad,11.289794413577894,0.21353642298074113,0.10736903640674222,3550000.0000000014,3089396.7792029004,460603.22079710104,460603.22079710104
Local,SUV,1999,1,Petrol,4,Lahore,Punjab,9.952325334619427,0.022766392777110196,0.012698515800071449,8380000.000000002,8104712.479179345,275287.5208206568,275287.5208206568
Local,Mini Van,800,0,Petrol,19,Karachi,Sindh,10.714439990727769,0.2909941216589263,0.016092364652008705,1020000.0000000005,726394.3935212466,293605.60647875385,293605.60647875385
Local,Hatchback,1000,0,Petrol,10,Lahore,Punjab,11.884495917930655,0.2909941216589263,0.030479685622422138,2150000.0,1997456.3889781178,152543.61102188216,152543.61102188216
Local,Hatchback,1000,0,Petrol,5,Faisalabad,Islamabad,11.289794413577894,0.2909941216589263,0.030479685622422138,2724999.9999999995,2641967.0790528515,83032.920947148,83032.920947148
Local,Hatchback,1000,0,Petrol,22,Islamabad,Lahore,9.210440366976517,0.2909941216589263,0.05779286155045305,625000.0000000002,735130.860431599,-110130.86043159873,110130.86043159873
Local,Sedan,1300,0,Petrol,8,Karachi,Karachi,11.184435286790631,0.3168458315741613,0.16566529180604722,3750000.0000000023,3725280.666105106,24719.33389489632,24719.33389489632
Local,Double Cabin,2500,1,Diesel,10,Peshawar,Islamabad,11.686887175419702,0.3168458315741613,0.014744568217985775,7100000.000000005,7315451.635724381,-215451.63572437596,215451.63572437596
Local,Hatchback,1000,0,Petrol,6,Sialkot,Punjab,10.596659732783579,0.2909941216589263,0.030479685622422138,2529999.9999999977,2708817.43822551,-178817.4382255124,178817.4382255124
Imported,Unknown,660,1,Petrol,6,Karachi,Un-Registered,10.041116787524166,0.040807378779513494,0.00029229320255918937,4449999.999999997,3405842.394854641,1044157.6051453562,1044157.6051453562
Local,Sedan,1600,1,Petrol,8,Sialkot,Islamabad,11.082157933374816,0.3168458315741613,0.16566529180604722,4474999.999999998,4902650.408334926,-427650.40833492763,427650.40833492763
Local,Sedan,1800,1,Petrol,10,Lahore,Lahore,11.477308649967686,0.21353642298074113,0.10736903640674222,4849999.999999997,4393623.215140079,456376.78485991806,456376.78485991806
Local,Pick Up,800,0,Petrol,11,Lahore,Other,11.002116507732017,0.2909941216589263,0.004644214218440453,850000.0000000005,814475.8425561703,35524.15744383016,35524.15744383016
Local,Hatchback,660,0,Petrol,4,Lahore,Islamabad,10.633400512286396,0.2909941216589263,0.05707836705530837,2449999.9999999995,2523046.7050778233,-73046.70507782372,73046.70507782372
Local,Hatchback,1000,0,Petrol,19,Karachi,Karachi,10.839600519357369,0.2909941216589263,0.05707836705530837,749999.9999999998,712570.493231139,37429.50676886074,37429.50676886074
Local,SUV,1999,1,Petrol,5,Karachi,Sindh,9.61587214452889,0.022766392777110196,0.012698515800071449,6350999.999999997,7451450.597048751,-1100450.5970487539,1100450.5970487539
Local,Sedan,1800,1,Petrol,16,Lahore,Islamabad,11.461642696843066,0.21353642298074113,0.10736903640674222,2150000.0,2511369.033753874,-361369.0337538738,361369.0337538738
Local,Hatchback,1000,0,Petrol,19,Rawalpindi,Islamabad,10.896757843893464,0.2909941216589263,0.05779286155045305,999999.9999999997,1050328.3053345087,-50328.305334509,50328.305334509
Local,Hatchback,796,0,Petrol,9,Islamabad,Lahore,10.896757843893464,0.2909941216589263,0.06034230781721932,1329999.9999999998,1195771.247346606,134228.75265339366,134228.75265339366
Imported,Crossover,1500,1,Hybrid,10,Peshawar,Islamabad,11.51293546492023,0.21353642298074113,0.009483290571920367,6000000.0,6343506.492418522,-343506.492418522,343506.492418522
Local,Sedan,1300,0,Petrol,13,Karachi,Karachi,11.494771677590096,0.3168458315741613,0.16566529180604722,2464999.999999998,2503541.724844578,-38541.72484458005,38541.72484458005
Local,Sedan,1800,1,Petrol,8,Lahore,Islamabad,10.714439990727769,0.3168458315741613,0.16566529180604722,5390000.000000003,5384591.770703785,5408.2292962176725,5408.2292962176725
Local,Sedan,1800,0,Petrol,17,Karachi,Karachi,11.350418300109132,0.21353642298074113,0.10736903640674222,2100000.000000001,2079526.1808281955,20473.8191718054,20473.8191718054
Local,Hatchback,800,0,Petrol,9,Islamabad,Lahore,11.620891583095712,0.2909941216589263,0.06034230781721932,1380000.0000000005,1197596.3554697174,182403.64453028305,182403.64453028305
